101,327822.32,4407484.72,1226.094,39.79991392,-119.0111506,1226.094,37.21644047
102,327822.92,4407485.52,1226.1,39.79992124,-119.0111438,1226.1,36.86989765
103,327823.52,4407486.31,1226.105,39.79992848,-119.011137,1226.105,37.21644047
104,327824.12,4407487.11,1226.11,39.7999358,-119.0111302,1226.11,36.86989762
105,327824.72,4407487.9,1226.115,39.79994304,-119.0111234,1226.115,37.21644047
106,327825.32,4407488.69,1226.12,39.79995027,-119.0111166,1226.12,37.21644047
107,327825.92,4407489.49,1226.125,39.7999576,-119.0111098,1226.125,36.86989765
108,327826.51,4407490.28,1226.13,39.79996483,-119.0111031,1226.13,36.75367919
109,327827.11,4407491.07,1226.139,39.79997207,-119.0110963,1226.139,37.21644047
110,327827.77,4407491.93,1226.159,39.79997994,-119.0110888,1226.159,37.50414238
111,327828.43,4407492.78,1226.179,39.79998773,-119.0110814,1226.179,37.82828782
112,327829.09,4407493.64,1226.197,39.79999561,-119.0110739,1226.197,37.50414238
113,327829.75,4407494.49,1226.216,39.8000034,-119.0110664,1226.216,37.82828782
114,327830.41,4407495.35,1226.233,39.80001127,-119.0110589,1226.233,37.50414238
115,327831.07,4407496.19,1226.25,39.80001897,-119.0110514,1226.25,38.15722656
116,327831.7,4407497,1226.265,39.80002639,-119.0110443,1226.265,37.87498367
117,327832.34,4407497.8,1226.28,39.80003373,-119.011037,1226.28,38.65980826
118,327832.97,4407498.61,1226.295,39.80004115,-119.0110299,1226.295,37.87498363
119,327833.61,4407499.42,1226.31,39.80004857,-119.0110226,1226.31,38.31309069
120,327834.24,4407500.23,1226.324,39.80005599,-119.0110155,1226.324,37.87498363
121,327834.88,4407501.03,1226.339,39.80006332,-119.0110082,1226.339,38.65980826
122,327835.51,4407501.84,1226.353,39.80007075,-119.0110011,1226.353,37.87498367
123,327836.14,4407502.65,1226.367,39.80007817,-119.0109939,1226.367,37.87498363
124,327836.78,4407503.45,1226.381,39.8000855,-119.0109867,1226.381,38.65980826
125,327837.41,4407504.26,1226.395,39.80009292,-119.0109795,1226.395,37.87498366
126,327838.05,4407505.07,1226.41,39.80010034,-119.0109723,1226.41,38.31309066
127,327838.68,4407505.88,1226.426,39.80010777,-119.0109651,1226.426,37.87498367
128,327839.32,4407506.68,1226.442,39.8001151,-119.0109579,1226.442,38.65980826
129,327839.95,4407507.49,1226.458,39.80012252,-119.0109507,1226.458,37.87498363
130,327840.59,4407508.3,1226.474,39.80012994,-119.0109435,1226.474,38.31309069
131,327841.22,4407509.1,1226.489,39.80013727,-119.0109363,1226.489,38.22043206
132,327841.86,4407509.91,1226.505,39.8001447,-119.0109291,1226.505,38.31309066
133,327842.49,4407510.72,1226.521,39.80015212,-119.0109219,1226.521,37.87498367
134,327843.13,4407511.52,1226.537,39.80015945,-119.0109147,1226.537,38.65980826
135,327843.76,4407512.33,1226.553,39.80016687,-119.0109075,1226.553,37.87498363
136,327844.4,4407513.14,1226.569,39.8001743,-119.0109003,1226.569,38.31309069
